id,name,created,creator,is_archived,is_general,members,pins,topic,purpose
CKNR8FQKG,spiritual_strength,1560716475,UHEN3UQH1,False,False,"['U0171LXH940', 'U023GGYV37G', 'U03LG7C5QAH', 'U03LK551XFU', 'U03LXQCJA81']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Thee lift me, and I’ll lift thee, and we’ll ascend together (Quaker Proverb)', 'creator': 'UCUAFK1ML', 'last_set': 1574701251}"
CKZ3F37N3,recruiting,1561568172,UFABY6K8A,False,False,"['UKA415K3N', 'U016AEMQBNH', 'U0171LXH940', 'U01ADTASMMZ', 'U022G387QE9', 'U022G39K87P', 'U022KBV79MH', 'U023GGYV37G', 'U023PGS313M', 'U026AGC0FDY', 'U03L4GLKLTZ', 'U03L4GN325D', 'U03L4GP8ZMM', 'U03L4GQK4KZ', 'U03L4GSNM7Z', 'U03L4GT3B55', 'U03L4GUGBF1', 'U03L4HB0BM5', 'U03L57R4HN3', 'U03LCGM9XML', 'U03LCGQ9L6S', 'U03LCGQCM2S', 'U03LCGQP0LW', 'U03LCGSATRU', 'U03LG75NYSZ', 'U03LG763EKF', 'U03LG779KGD', 'U03LG78FBEZ', 'U03LG7BV35K', 'U03LG7C5QAH', 'U03LG7C9P8V', 'U03LG7DG3TP', 'U03LGTR0KV3', 'U03LK385119', 'U03LK39LQ2F', 'U03LK3AD1V1', 'U03LK3D5N2X', 'U03LK3EKMNF', 'U03LK4YBK7C', 'U03LK4YF3A6', 'U03LK4ZPZ4J', 'U03LK5045V0', 'U03LK5295DY', 'U03LK52VCQ2', 'U03LK533VR8', 'U03LK56AUHG', 'U03LK56EXJN', 'U03LKPR8N75', 'U03LMGSGBQC', 'U03LMGV8Y12', 'U03LMGX6W1J', 'U03LMGXA3FW', 'U03LMGXDFB6', 'U03LMGYLSR2', 'U03LN7VEH2Q', 'U03LXQBTQJV', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQE14NM', 'U03LXQFQS3B', 'U03LXQFU5SM', 'U03LXQH03LZ', 'U03LXQH9QMP', 'U03LXQHD7T3', 'U03LXQLBGCR', 'U03LYFFN24R', 'U03M8T51VUY', 'U03M8T6EJ8G', 'U03M8T6PC0G', 'U03M8T9K6SU', 'U03M8TCTA6L', 'U03M9J7V2RE', 'U03NW11JH19', 'U03P8MY0DR7', 'U03PKR5881E', 'U03PKR5DAQY', 'U03PKR5GQUQ', 'U03SRBYBAET', 'U03SZAWQBM4', 'U03TVL5E0M6', 'U03TVL5QZFA', 'U03UV6770V9', 'U05A7HC8FF1', 'U05A7HCQPDM', 'U05A7HD4XE3', 'U05A7HE9NG7', 'U05A7HEBCDV', 'U05A7HF1DJB', 'U05AFDRFJ3Y', 'U05AFDRH8AJ', 'U05AFDS264E', 'U05AFDSCK4N', 'U05AFDSJH70', 'U05AFDTJEUW', 'U05AK5GQJ5B', 'U05AK5HTE77', 'U05AK5J04P7', 'U05AMVCTLRZ', 'U05AMVCV3RR', 'U05AMVD19GT', 'U05AN0097RR', 'U05AN015NSX', 'U05AN01UD1R', 'U05AN02C0E7', 'U05AN3R7398', 'U05AQGJ30BE', 'U05AQGJMMT6', 'U05AQGJRCNQ', 'U05B0NF7Y57', 'U05B0NFJ1S5', 'U05B0NFQNHX', 'U05B0NFT057', 'U05B0NHD3LZ', 'U05B0NHGDG9', 'U05BBQCRFU0', 'U05BBQD8SKS', 'U05BBQDBU3S', 'U05BBQDP59N', 'U05BBQEGSL8', 'U05BBQEJNTA', 'U05BBQFD4V6', 'U05BBQFJ056', 'U05BBQG6MKJ', 'U05BBQG8FTJ', 'U05BQNKAUSX', 'U05D1CFKBJT', 'U05D98WQKFG', 'U05D98WS6FQ', 'U05DD0QU5MK', 'U05DD0R2J6R', 'U05DFQNU4EP', 'U05DFU87M98', 'U05DW80RSQM', 'U05E5KMHERE', 'U05GRT17A87', 'U05GZPF8ZGW', 'U05GZPFBQ7Q', 'U05GZPFH7SA', 'U05GZPFMAA2', 'U05H6DGRMRQ', 'U05HK2S6TLZ', 'U05HK2SC7SM', 'U05HK2SEC8H', 'U05HW4UU20Y', 'U05MZL0CBF0', 'U05MZL0DLVC', 'U05MZL0EKHU']","[{'id': '1562678281.002100', 'type': 'C', 'created': 1562678286, 'user': 'UCUAFK1ML', 'owner': 'UCUAFK1ML'}, {'id': '1562816913.004600', 'type': 'C', 'created': 1562865540, 'user': 'UKM4TDNA2', 'owner': 'UCUAFK1ML'}, {'id': '1600908973.028500', 'type': 'C', 'created': 1600908980, 'user': 'UKC1G8LCD', 'owner': 'UKC1G8LCD'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': 'National Black info, questions, communication, and coordination', 'creator': 'UFABY6K8A', 'last_set': 1561568173}"
CLL9ULQ5C,memes,1563421635,UCUAFK1ML,False,False,"['U0171LXH940', 'U022G387QE9', 'U022RACMF9S', 'U023GGYV37G', 'U03L4GN325D', 'U03L4GUGBF1', 'U03L4HB0BM5', 'U03LCGM9XML', 'U03LCGQP0LW', 'U03LG776WFP', 'U03LG7BV35K', 'U03LG7DG3TP', 'U03LG7DNSUV', 'U03LK3D5N2X', 'U03LK4YF3A6', 'U03LK5045V0', 'U03LK5295DY', 'U03LK52VCQ2', 'U03LK533VR8', 'U03LK56AUHG', 'U03LK56EXJN', 'U03LMGSGBQC', 'U03LMGXA3FW', 'U03LMGYLSR2', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQFQS3B', 'U03LXQLBGCR', 'U03M8T9K6SU', 'U03M8TBLWTA', 'U03NW11JH19', 'U03PKR5DAQY', 'U03TVL5E0M6', 'U03TVL5QZFA', 'U05A7HE11LP', 'U05AFDRH8AJ', 'U05AFDTJEUW', 'U05AK5J04P7', 'U05AN02C0E7', 'U05AN3RPDFU', 'U05BBQCRFU0', 'U05BBQFJ056', 'U05GRT17A87', 'U05H6DGRMRQ', 'U05PQ5BK2R2']","[{'id': '1647264865.292419', 'type': 'C', 'created': 1647266762, 'user': 'U016BRRCQAW', 'owner': 'U0171LXN5AL'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Vaguely MBA related memes', 'creator': 'UCUAFK1ML', 'last_set': 1563421635}"
CLLBC5V41,fantasyfootball,1564117503,UJABQDB8C,False,False,"['U03LCGQ9L6S', 'U03LG7C5QAH', 'U03LGTR0KV3', 'U03LK533VR8', 'U03LMGV8Y12', 'U03M8TCTA6L', 'U03TVL5QZFA', 'U03UV6770V9', 'U05AK5GQJ5B', 'U05DD0R0XHB', 'U05DD0R2J6R', 'U05DJBMDG0L']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Get organized before season starts with Draft.  Games on ESPN.', 'creator': 'UJABQDB8C', 'last_set': 1564117504}"
CMGBM8GRL,mbasketball,1565911600,UHYGQV6EL,False,False,"['U01ADTASMMZ', 'U022G38TVBP', 'U023GGYV37G', 'U03L4GQK4KZ', 'U03LCGQ9L6S', 'U03LCGSATRU', 'U03LG75NYSZ', 'U03LG7BV35K', 'U03LG7C5QAH', 'U03LK39PKRR', 'U03LK52CR7U', 'U03LK56AUHG', 'U03LK56EXJN', 'U03LKPR602X', 'U03LKPRD403', 'U03LMGX6W1J', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQE14NM', 'U03LXQH9QMP', 'U03M8TCTA6L', 'U03NW11HA9H', 'U03UV6770V9', 'U05AFDSJH70', 'U05AK5GQJ5B', 'U05AN015NSX', 'U05AN3R7398', 'U05AN3RHCBC', 'U05B0NHGDG9', 'U05BBQD8SKS', 'U05DD0R0XHB', 'U05DW80RSQM', 'U05GZPF8ZGW']","[{'id': '1565912864.009200', 'type': 'C', 'created': 1565912946, 'user': 'U8RG39EG7', 'owner': 'UD2NP7V1U'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': '', 'creator': '', 'last_set': 0}"
CMHKGAUCQ,internationals_mba,1566274431,UKAE010A1,False,False,"['U0171LXH940', 'U01ADTASMMZ', 'U022KBV79MH', 'U023GGYV37G', 'U03L4GP8ZMM', 'U03L4GQK4KZ', 'U03LCGQCM2S', 'U03LCGSATRU', 'U03LG763EKF', 'U03LG779KGD', 'U03LK39EPB5', 'U03LK4ZPZ4J', 'U03LMGSGBQC', 'U03LMGX6W1J', 'U03LMGXDFB6', 'U03LXQBTQJV', 'U03LXQCEVKK', 'U03LXQCM22D', 'U03LXQFU5SM', 'U03M8T51VUY', 'U03M8T6EJ8G', 'U03M8T87HDE', 'U03TVL5E0M6', 'U05A7HCQPDM', 'U05A7HF1DJB', 'U05AK5J04P7', 'U05AQGJMMT6', 'U05B0NHGDG9', 'U05BBQD8SKS', 'U05BBQEGSL8', 'U05D98WQKFG']","[{'id': '1585772675.017600', 'type': 'C', 'created': 1585772975, 'user': 'UKM4TDNA2', 'owner': 'UKM4TDNA2'}, {'id': '1585946346.116100', 'type': 'C', 'created': 1585946350, 'user': 'UKM4TDNA2', 'owner': 'UKM4TDNA2'}, {'id': '1585947472.116900', 'type': 'C', 'created': 1585947537, 'user': 'UKM4TDNA2', 'owner': 'UK3RU069F'}, {'id': '1601056787.007200', 'type': 'C', 'created': 1603414456, 'user': 'UK37NLL1X', 'owner': 'UKAE010A1'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': 'To share job offers and opportunities for international students', 'creator': 'UKAE010A1', 'last_set': 1566274431}"
CMP4QAPCY,byu_game_squad,1566652071,UHEN3UQH1,False,False,"['U03LCGQ9L6S', 'U03LCGSATRU', 'U03LG7C5QAH', 'U03LK533VR8', 'U03LK56EXJN', 'U03LMGYLSR2', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQE14NM', 'U03NW11HA9H', 'U03NW11JH19', 'U03PKR5881E', 'U05A7HF1DJB', 'U05AFDRH8AJ', 'U05AMVCTLRZ', 'U05AN015NSX', 'U05B0NHGDG9', 'U05BBQDP59N', 'U05BBQFD4V6', 'U05BBQG6MKJ', 'U05DD0R0XHB', 'U05HK2SC7SM', 'U05MZL0DLVC']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Go to games!!!', 'creator': 'UHEN3UQH1', 'last_set': 1566652072}"
CNCB9AES3,service,1568316628,UJ2ESJMUM,False,False,"['U015X3X6879', 'U023GGYV37G', 'U026AGC0FDY', 'U03L4GN325D', 'U03L4GUGBF1', 'U03L57R4HN3', 'U03LG7BV35K', 'U03LG7DG3TP', 'U03LG7DNSUV', 'U03LGTR0KV3', 'U03LK39EPB5', 'U03LK3D5N2X', 'U03LK3EKMNF', 'U03LK4YBK7C', 'U03LK4YF3A6', 'U03LK5045V0', 'U03LKPRD403', 'U03LMGV8Y12', 'U03LMGXA3FW', 'U03LXQBTQJV', 'U03LXQCJA81', 'U03LXQE14NM', 'U03LXQH03LZ', 'U03LXQH9QMP', 'U03M8T51VUY', 'U03M8TCTA6L', 'U03PKR5881E', 'U05A7HE11LP', 'U05AFDRH8AJ', 'U05AFDSJH70', 'U05AK5J04P7', 'U05AMVCV3RR', 'U05AN015NSX', 'U05AN02C0E7', 'U05BBQDA9K2', 'U05BBQFJ056', 'U05BBQG8FTJ', 'U05D98WS6FQ', 'U05DFQNU4EP', 'U05H6DGRMRQ', 'U05HW4UU20Y']","[{'id': '1599585568.085800', 'type': 'C', 'created': 1599684345, 'user': 'U016C2G5CH1', 'owner': 'UJYMF0SBU'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Service Opportunities for MBA students', 'creator': 'UJ2ESJMUM', 'last_set': 1568316629}"
CNUFXMXGQ,soccer,1569629296,UCXCKAFQ9,False,False,"['U026ANC3WH1', 'U03L4GN325D', 'U03L4GQK4KZ', 'U03L4HB0BM5', 'U03LCGSATRU', 'U03LG779KGD', 'U03LK3EKMNF', 'U03LK533VR8', 'U03LK56AUHG', 'U03LMGX6W1J', 'U03LMGXDFB6', 'U03LMGYLSR2', 'U03LXQCEVKK', 'U03LXQH03LZ', 'U03LXQLBGCR', 'U03M8T9G2GY', 'U03M8TBLWTA', 'U03SRBYBAET', 'U03TVL5QZFA', 'U05AK5J04P7', 'U05AQGJMMT6']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'To play soccer', 'creator': 'UCXCKAFQ9', 'last_set': 1569629297}"
CQWF39WJJ,fine_arts,1574359662,UJ3BZMJBH,False,False,"['U026AGC0FDY', 'U03L4GN325D', 'U03L4GP8ZMM', 'U03LGTR0KV3', 'U03LK39PKRR', 'U03LK3D5N2X', 'U03LK4YBK7C', 'U03LMGSGBQC', 'U03LXQCJA81', 'U03LXQLBGCR', 'U03M8T51VUY', 'U03TVL5E0M6', 'U05A7HE11LP', 'U05A7HF1DJB', 'U05B0NFT057']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Connect people with opportunities to engage in fine art activities in the community.', 'creator': 'UJ3BZMJBH', 'last_set': 1575485081}"
CSRMLBWP5,pickleball,1579890192,UKBE7V8S3,False,False,"['U0171LXH940', 'U023GGYV37G', 'U03LCGSATRU', 'U03LG779KGD', 'U03LK39LQ2F', 'U03LK39PKRR', 'U03LK3D5N2X', 'U03LK4YF3A6', 'U03LK52CR7U', 'U03LK533VR8', 'U03LK56EXJN', 'U03LKPRD403', 'U03LMGXDFB6', 'U03LMGYLSR2', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQH9QMP', 'U03LXQLBGCR', 'U03M8T51VUY', 'U03M8T87HDE', 'U03M8TCTA6L', 'U03P8MY0DR7', 'U03UV6770V9', 'U05A7HD4XE3', 'U05BBQD8SKS', 'U05E5KMHERE', 'U05GZPFH7SA']","[{'id': '1580164525.006400', 'type': 'C', 'created': 1583512207, 'user': 'UKC274VK9', 'owner': 'UKNL2MTLG'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': 'To coordinate pickleball games', 'creator': 'UKBE7V8S3', 'last_set': 1579890193}"
CTC9H9EHX,racquetball,1581013023,UD1NQ9UNP,False,False,"['U03LCGSATRU', 'U03LXQLBGCR', 'U05BBQG8FTJ', 'U05DD0QU5MK', 'U05H6A4184T']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Racquet the world', 'creator': 'UD1NQ9UNP', 'last_set': 1581013108}"
C0106CNDW9E,blue_lounge,1584464655,UCUAFK1ML,False,False,"['U0171LXH940', 'U022G387QE9', 'U023GGYV37G', 'U023PGS313M', 'U026AGC0FDY', 'U03L4GN325D', 'U03L4GPCL5V', 'U03L4GT3B55', 'U03L4GUGBF1', 'U03L4HB0BM5', 'U03L57R4HN3', 'U03LCGQP0LW', 'U03LCGSATRU', 'U03LG75NYSZ', 'U03LG78FBEZ', 'U03LG7BV35K', 'U03LG7C5QAH', 'U03LG7DG3TP', 'U03LK385119', 'U03LK39LQ2F', 'U03LK39PKRR', 'U03LK3D5N2X', 'U03LK4YF3A6', 'U03LK4ZPZ4J', 'U03LK5045V0', 'U03LK5295DY', 'U03LK533VR8', 'U03LK56EXJN', 'U03LKPR602X', 'U03LKPR8N75', 'U03LMGSGBQC', 'U03LMGV8Y12', 'U03LMGXA3FW', 'U03LMGYLSR2', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQE14NM', 'U03LXQFQS3B', 'U03LXQH9QMP', 'U03LXQLBGCR', 'U03LYFFN24R', 'U03M8T87HDE', 'U03M8TBLWTA', 'U03M9J7V2RE', 'U03NW11JH19', 'U03P8MY0DR7', 'U03PKR5881E', 'U03QG4K7LUE', 'U03UV6770V9', 'U05A7HE11LP', 'U05AFDTJEUW', 'U05AFDU878E', 'U05AK5J04P7', 'U05AN015NSX', 'U05AN01UD1R', 'U05AQGJMMT6', 'U05BBQCRFU0', 'U05BBQDBU3S', 'U05BBQG6MKJ']",,"{'value': 'MBA Midnight Madness', 'creator': 'U016BRRNB6E', 'last_set': 1619057685}","{'value': 'Video chatting all the time', 'creator': 'UCUAFK1ML', 'last_set': 1584464656}"
C011J9N4VK8,housing,1586483076,UCQJ6NXSB,False,False,"['U0171LXH940', 'U0171LYGQ2U', 'U022G38TVBP', 'U023GGYV37G', 'U026ANC3WH1', 'U03L4GN325D', 'U03L4GQK4KZ', 'U03L4GUGBF1', 'U03LCGQ9L6S', 'U03LCGQCM2S', 'U03LG776WFP', 'U03LG7BV35K', 'U03LG7C5QAH', 'U03LG7DG3TP', 'U03LK39LQ2F', 'U03LK4YBK7C', 'U03LK4YF3A6', 'U03LK551XFU', 'U03LMGXA3FW', 'U03LMGXDFB6', 'U03LMGYLSR2', 'U03LXQBTQJV', 'U03LXQCEVKK', 'U03LXQCM22D', 'U03LXQE14NM', 'U03LXQHD7T3', 'U03M8T51VUY', 'U03M8T6EJ8G', 'U03M8T9K6SU', 'U03M8TBLWTA', 'U03NW11HA9H', 'U03P8MY0DR7', 'U03TVL5E0M6', 'U05A7HD4XE3', 'U05A7HF1DJB', 'U05AFDRH8AJ', 'U05AK5FTUSZ', 'U05AK5J04P7', 'U05AN02C0E7', 'U05AN3SNYRY', 'U05AQGJRCNQ', 'U05B0NHGDG9', 'U05BBQD8SKS', 'U05BBQFD4V6', 'U05D1CFKBJT', 'U05D98WS6FQ', 'U05DFQNU4EP', 'U05GZPF8ZGW', 'U05H6A4184T', 'U05H6DGRMRQ']","[{'id': '1586576030.005800', 'type': 'C', 'created': 1586720624, 'user': 'UCQJ6NXSB', 'owner': 'UK37NLL1X'}]","{'value': 'One stop shop for all housing announcements or help', 'creator': 'UCQJ6NXSB', 'last_set': 1586570467}","{'value': 'Share listings and housing availability with everyone here!', 'creator': 'UCQJ6NXSB', 'last_set': 1586483076}"
C01868W5RQ8,mba_moms,1595352832,U016EHWGDPD,False,False,"['U0171LXH940', 'U0171LYGQ2U', 'U022G387QE9', 'U03L4GSNM7Z', 'U03L4GT3B55', 'U03L57R4HN3', 'U03LK39LQ2F', 'U03LMGXA3FW', 'U03PKR5881E', 'U03TVL5E0M6', 'U05A7HE11LP', 'U05D1CFKBJT', 'U05DD0R44G5', 'U05E5KMHERE', 'U05GZPFMAA2', 'U05HK2S6TLZ']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Mothers simultaneously in the MBA program.', 'creator': 'U016EHWGDPD', 'last_set': 1595352832}"
C01ADLUPQV8,case_competitions,1599699152,ULRNATV4Z,False,False,"['U023GGYV37G', 'U03L4GT3B55', 'U03L4GUGBF1', 'U03L4HB0BM5', 'U03LCGM9XML', 'U03LCGQCM2S', 'U03LG75NYSZ', 'U03LG7C5QAH', 'U03LK3D5N2X', 'U03LK4YF3A6', 'U03LK5295DY', 'U03LK52VCQ2', 'U03LKPR602X', 'U03LKPRD403', 'U03LMGSGBQC', 'U03LMGXA3FW', 'U03LMGXDFB6', 'U03LMGYLSR2', 'U03LXQCEVKK', 'U03LXQFQS3B', 'U03M8T51VUY', 'U03M8T6EJ8G', 'U03PKR5881E', 'U03PKR5GQUQ', 'U03TVL5E0M6', 'U05A7HCQPDM', 'U05A7HF1DJB', 'U05AFDSJH70', 'U05AFDTJEUW', 'U05AK5HTE77', 'U05AN0097RR', 'U05AN015NSX', 'U05AN3TCTSN', 'U05AQGJMMT6', 'U05B0NHGDG9', 'U05BBQD8SKS', 'U05BBQDP59N', 'U05BBQFD4V6', 'U05D98WS6FQ', 'U05DD0R2J6R', 'U05DFQNU4EP', 'U05DFU87M98', 'U05DJBMDG0L', 'U05GZPFH7SA', 'U05GZPFMAA2', 'U05H6DGRMRQ', 'U05HK2S6TLZ', 'U05MZL0CBF0']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'A place to announce competitions, form teams, and support each other. Feel free to post in club channels and #chat but this offers a cross-year cross-club place to post. ', 'creator': 'ULRNATV4Z', 'last_set': 1599699153}"
C01BD1G954Y,club-blue-forge,1600133365,UKDNVPX2S,False,False,"['U022RACMF9S', 'U023GGYV37G', 'U026AGC0FDY', 'U03LK4YF3A6', 'U05A7HE11LP', 'U05DD0QU5MK', 'U05GZPFMAA2']","[{'id': '1600138050.011700', 'type': 'C', 'created': 1600138060, 'user': 'UKDNVPX2S', 'owner': 'UKDNVPX2S'}, {'id': '1600138296.013700', 'type': 'C', 'created': 1600141445, 'user': 'UKDNVPX2S', 'owner': 'UKDNVPX2S'}, {'id': '1612549168.013900', 'type': 'C', 'created': 1612549345, 'user': 'U016MV3HR27', 'owner': 'U016MV3HR27'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Blue Forge Club MBA space', 'creator': 'UKDNVPX2S', 'last_set': 1600136467}"
C01DRDHA2A1,selling_stuff,1604331581,UK9T02U2Y,False,False,"['U0171LXH940', 'U022G387QE9', 'U023GGYV37G', 'U03L4GSNM7Z', 'U03L4GUGBF1', 'U03L4HB0BM5', 'U03LCGQ9L6S', 'U03LG779KGD', 'U03LG7BV35K', 'U03LG7C5QAH', 'U03LG7C9P8V', 'U03LK39EPB5', 'U03LK3D5N2X', 'U03LK4ZPZ4J', 'U03LK5045V0', 'U03LK5295DY', 'U03LK533VR8', 'U03LMGV8Y12', 'U03LMGXA3FW', 'U03LMGXDFB6', 'U03LMGYLSR2', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQFQS3B', 'U03LXQH03LZ', 'U03M8T51VUY', 'U03M8TCTA6L', 'U03PKR5881E', 'U03TVL5E0M6', 'U05A7HE11LP', 'U05A7HF1DJB', 'U05AFDRH8AJ', 'U05AFDTJEUW', 'U05AK5FTUSZ', 'U05AK5GQJ5B', 'U05AK5J04P7', 'U05AMVD19GT', 'U05AN015NSX', 'U05AN02C0E7', 'U05AN3SNYRY', 'U05AQGJMMT6', 'U05B0NHD3LZ', 'U05B0NHGDG9', 'U05BBQD8SKS', 'U05D98WS6FQ']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'A channel to post things for others to buy.', 'creator': 'UK9T02U2Y', 'last_set': 1604331581}"
C01SJ58CGP8,mba_pickleball_tourney,1617038197,U0171LYSU9W,False,False,"['U0171LXH940', 'U022G39K87P', 'U023GGYV37G', 'U03L4GQK4KZ', 'U03L4HB0BM5', 'U03LG776WFP', 'U03LG7C5QAH', 'U03LK39PKRR', 'U03LMGYLSR2', 'U03M8TCTA6L', 'U03SRBYBAET', 'U03UV6770V9', 'U05BBQD8SKS']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'MBA Pickleball Tournament', 'creator': 'U0171LYSU9W', 'last_set': 1617038198}"
C02H2840L90,class-bidding-black-market,1633633193,U016J1NR2UU,False,False,"['U03LG7C5QAH', 'U03LK39PKRR', 'U03LMGYLSR2', 'U03SRBYBAET']","[{'id': '1633633194.000300', 'type': 'C', 'created': 1633633812, 'user': 'U016J1NR2UU', 'owner': 'USLACKBOT'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Watch instructional video before making any cash offers <https://www.youtube.com/watch?v=dQw4w9WgXcQ>', 'creator': 'U016J1NR2UU', 'last_set': 1633633194}"
C02LTU85BJ4,vcic-byu-internal,1635978607,U017UV4CZF0,False,False,"['U023GGYV37G', 'U026AGC0FDY', 'U05A7HEBCDV']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': '', 'creator': '', 'last_set': 0}"
C02MUPVBNUD,smash-bros,1637285787,U015X3Y3G6T,False,False,"['U03LG7C5QAH', 'U03LK3D5N2X', 'U03LK533VR8', 'U03LXQCEVKK', 'U03LXQFQS3B', 'U03LXQLBGCR', 'U03M8TBLWTA']",,"{'value': 'Only open to students with a GPA below 3.7.', 'creator': 'U026P69H849', 'last_set': 1668554150}","{'value': 'Super Smash Brothers', 'creator': 'U015X3Y3G6T', 'last_set': 1637285788}"
C02NX4LS6G7,anime,1638469820,U0224C8QX3R,False,False,"['U03L4GLKLTZ', 'U03LCGSATRU', 'U03LK3D5N2X', 'U03LK56AUHG', 'U03LMGSGBQC', 'U03LXQLBGCR', 'U03M8T51VUY', 'U05AFDRH8AJ', 'U05B0NFJ1S5', 'U05BBQDD9DW', 'U05H6DGRMRQ']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'for the weebs', 'creator': 'U0224C8QX3R', 'last_set': 1638469820}"
C02T7V7AZPA,quality_mgt,1641233060,UL3RM5PB8,False,False,"['UKA415K3N', 'U0171LXH940', 'U0171LYGQ2U', 'U022G38TVBP', 'U023GGYV37G', 'U03L4GN325D', 'U03L4GP8ZMM', 'U03LK39EPB5', 'U03LKPR8N75', 'U03M8T9K6SU', 'U03SRBYGAKZ']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'MBA 634 - Quality Management with John Gardner (Winter 2023)', 'creator': 'U022K5LNZM0', 'last_set': 1673413355}"
C0317G1HQ8G,lunch,1643304495,U023PGRFL2X,False,False,"['U0171LXH940', 'U01ADTASMMZ', 'U022G387QE9', 'U022G39K87P', 'U023GGYV37G', 'U026AGC0FDY', 'U03L4GN325D', 'U03L4GUGBF1', 'U03LCGM9XML', 'U03LCGSATRU', 'U03LK3EKMNF', 'U03LK5295DY', 'U03LMGXA3FW', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQE14NM', 'U03M8TCTA6L', 'U03NW11JH19', 'U03P8MY0DR7', 'U03TVL5E0M6', 'U05AFDRH8AJ', 'U05AFDTJEUW', 'U05AN015NSX', 'U05AN3R7398', 'U05BBQD8SKS', 'U05BBQDBU3S', 'U05H6DGRMRQ']","[{'id': '1643305770.755439', 'type': 'C', 'created': 1643306329, 'user': 'U023L8737E1', 'owner': 'USLACKBOT'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': 'This channel is to network and get to know your peers in the MBA program over lunch. Please post about where you’re going to lunch and invite others.', 'creator': 'U023PGRFL2X', 'last_set': 1643304495}"
C03N4FDE0TT,2024marketers,1656548158,U022KBVTJCT,False,False,"['U03L4GSNM7Z', 'U03L4GUGBF1', 'U03L57R4HN3', 'U03LCGM9XML', 'U03LCGQ9L6S', 'U03LG78FBEZ', 'U03LG7DNSUV', 'U03LK3AD1V1', 'U03LK3D5N2X', 'U03LK4YF3A6', 'U03LK56AUHG', 'U03LK56EXJN', 'U03LMGSGBQC', 'U03LMGXA3FW', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQE14NM', 'U03LXQFU5SM', 'U03LXQLBGCR', 'U03M8T87HDE', 'U03P8MY0DR7', 'U03PKR5DAQY', 'U03QG4K7LUE', 'U03SRBYBAET', 'U03TVL5E0M6']","[{'id': '1658330711.649409', 'type': 'C', 'created': 1658330938, 'user': 'U0238V5LB40', 'owner': 'U0238V5LB40'}, {'id': '1665026738.629699', 'type': 'C', 'created': 1665422499, 'user': 'U03LXQLBGCR', 'owner': 'U022RA8TEE8'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': '', 'creator': '', 'last_set': 0}"
C03P2C2317G,volleyball,1657659974,U03LXQE14NM,False,False,"['U03L4GN325D', 'U03L4GQK4KZ', 'U03LCGSATRU', 'U03LG75NYSZ', 'U03LG779KGD', 'U03LG7BV35K', 'U03LG7C5QAH', 'U03LK52CR7U', 'U03LK52VCQ2', 'U03LK533VR8', 'U03LK56AUHG', 'U03LMGX6W1J', 'U03LXQCEVKK', 'U03LXQE14NM', 'U03LXQLBGCR', 'U03M8T87HDE', 'U03TVL5L37A', 'U05A7HF1DJB', 'U05AK5J04P7', 'U05B0NFJ1S5', 'U05B0NHD3LZ', 'U05BBQG6MKJ', 'U05DD0R2J6R', 'U05MZL07Q78']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'This channel is to network and get to know your peers in the MBA program, and to (volley)ball out!', 'creator': 'U03LXQE14NM', 'last_set': 1657660440}"
